freq	V1	V2	sweep at:	02/02/2022	13:23:01
5.9553400E+3	-1.0803400E-6	7.3016100E-7
5.9560000E+3	-1.0691700E-6	7.0967100E-7
5.9566600E+3	-1.0524000E-6	7.0035800E-7
5.9573200E+3	-1.0151500E-6	6.8545700E-7
5.9579800E+3	-1.0170100E-6	6.4261600E-7
5.9586400E+3	-1.0151500E-6	6.1281400E-7
5.9593000E+3	-1.0151500E-6	6.3516600E-7
5.9599600E+3	-1.0151500E-6	6.4261600E-7
5.9606200E+3	-1.0095600E-6	6.3889100E-7
5.9612800E+3	-1.0188700E-6	6.3144000E-7
5.9619400E+3	-1.0207400E-6	6.0908900E-7
5.9626000E+3	-1.0207400E-6	5.9791300E-7
5.9632600E+3	-1.0151500E-6	6.2399000E-7
5.9639200E+3	-9.9279700E-7	6.3702800E-7
5.9645800E+3	-9.9093400E-7	6.3330300E-7
5.9652400E+3	-1.0077000E-6	6.2026400E-7
5.9659000E+3	-1.0207400E-6	6.1281400E-7
5.9665600E+3	-1.0207400E-6	5.9418700E-7
5.9672200E+3	-1.0114200E-6	5.6811000E-7
5.9678800E+3	-1.0207400E-6	5.6066000E-7
5.9685400E+3	-1.0337800E-6	5.6811000E-7
5.9692000E+3	-1.0281900E-6	5.3830800E-7
5.9698600E+3	-1.0505400E-6	5.2527000E-7
5.9705200E+3	-1.0728900E-6	5.1595600E-7
5.9711800E+3	-1.0766200E-6	5.1781900E-7
5.9718400E+3	-1.0691700E-6	5.2340700E-7
5.9725000E+3	-1.0579900E-6	4.8987900E-7
5.9731600E+3	-1.0617200E-6	4.9919300E-7
5.9738200E+3	-1.0896500E-6	5.2154400E-7
5.9744800E+3	-1.0933800E-6	5.2154400E-7
5.9751400E+3	-1.0915200E-6	5.1409400E-7
5.9758000E+3	-1.1064200E-6	5.1409400E-7
5.9764600E+3	-1.1213200E-6	5.2340700E-7
5.9771200E+3	-1.1175900E-6	5.2154400E-7
5.9777800E+3	-1.1064200E-6	5.0478000E-7
5.9784400E+3	-1.1120100E-6	4.8987900E-7
5.9791000E+3	-1.0952400E-6	4.5635000E-7
5.9797600E+3	-1.0971100E-6	4.2841000E-7
5.9804200E+3	-1.1231800E-6	4.5635000E-7
5.9810800E+3	-1.1474000E-6	4.7497600E-7
5.9817400E+3	-1.1492600E-6	4.8801700E-7
5.9824000E+3	-1.1529800E-6	4.7497600E-7
5.9830600E+3	-1.1772000E-6	4.4889900E-7
5.9837200E+3	-1.1939600E-6	4.4331100E-7
5.9843800E+3	-1.1921000E-6	4.6938800E-7
5.9850400E+3	-1.1995500E-6	4.6380000E-7
5.9857000E+3	-1.2219000E-6	4.6193800E-7
5.9863600E+3	-1.2293500E-6	4.7311400E-7
5.9870200E+3	-1.2312200E-6	4.8429100E-7
5.9876800E+3	-1.2349400E-6	4.8242900E-7
5.9883400E+3	-1.2274900E-6	4.4889900E-7
5.9890000E+3	-1.2181800E-6	4.3586100E-7
5.9896600E+3	-1.2163100E-6	4.4703700E-7
5.9903200E+3	-1.2088600E-6	4.6193800E-7
5.9909800E+3	-1.2107300E-6	4.6566300E-7
5.9916400E+3	-1.2181800E-6	4.7311400E-7
5.9923000E+3	-1.2274900E-6	4.7125100E-7
5.9929600E+3	-1.2423900E-6	4.5262500E-7
5.9936200E+3	-1.2684700E-6	4.2468500E-7
5.9942800E+3	-1.2666100E-6	4.3958600E-7
5.9949400E+3	-1.2517000E-6	4.5821300E-7
5.9956000E+3	-1.2423900E-6	4.8242900E-7
5.9962600E+3	-1.2647400E-6	4.6938800E-7
5.9969200E+3	-1.2777800E-6	4.3772300E-7
5.9975800E+3	-1.2759200E-6	4.3027300E-7
5.9982400E+3	-1.2759200E-6	4.2654800E-7
5.9989000E+3	-1.2721900E-6	4.3399800E-7
5.9995600E+3	-1.2796400E-6	4.2654800E-7
6.0002200E+3	-1.2889600E-6	4.2096000E-7
6.0008800E+3	-1.3057200E-6	4.2654800E-7
6.0015400E+3	-1.3094500E-6	4.3213500E-7
6.0022000E+3	-1.3150300E-6	4.6380000E-7
6.0028600E+3	-1.3206200E-6	4.8801700E-7
6.0035200E+3	-1.3057200E-6	4.9546700E-7
6.0041800E+3	-1.3057200E-6	4.8987900E-7
6.0048400E+3	-1.3206200E-6	4.7311400E-7
6.0055000E+3	-1.3150300E-6	4.6380000E-7
6.0061600E+3	-1.3150300E-6	4.5635000E-7
6.0068200E+3	-1.3131700E-6	4.5821300E-7
6.0074800E+3	-1.3206200E-6	4.5821300E-7
6.0081400E+3	-1.3299400E-6	4.6938800E-7
6.0088000E+3	-1.3392500E-6	4.8615400E-7
6.0094600E+3	-1.3392500E-6	4.8615400E-7
6.0101200E+3	-1.3318000E-6	4.8056600E-7
6.0107800E+3	-1.3448400E-6	4.8615400E-7
6.0114400E+3	-1.3467000E-6	5.0478000E-7
6.0121000E+3	-1.3485600E-6	5.2713200E-7
6.0127600E+3	-1.3616000E-6	5.1595600E-7
6.0134200E+3	-1.3653300E-6	4.7497600E-7
6.0140800E+3	-1.3653300E-6	4.5076200E-7
6.0147400E+3	-1.3634600E-6	4.6380000E-7
6.0154000E+3	-1.3709100E-6	4.9919300E-7
6.0160600E+3	-1.3820900E-6	5.1409400E-7
6.0167200E+3	-1.3634600E-6	5.0850600E-7
6.0173800E+3	-1.3671900E-6	5.0105500E-7
6.0180400E+3	-1.3783600E-6	4.8056600E-7
6.0187000E+3	-1.3820900E-6	4.9733000E-7
6.0193600E+3	-1.3690500E-6	5.0664300E-7
6.0200200E+3	-1.3895400E-6	5.3085800E-7
6.0206800E+3	-1.4025800E-6	5.3458300E-7
6.0213400E+3	-1.3988500E-6	5.1595600E-7
freq	V1	V2	sweep at:	02/02/2022	13:25:18
5.8420567E+3	-3.2540600E-6	1.9725600E-6
5.8432373E+3	-3.2559200E-6	1.9576500E-6
5.8444178E+3	-3.2354300E-6	1.9613800E-6
5.8455984E+3	-3.2261200E-6	1.9725600E-6
5.8467789E+3	-3.2410200E-6	1.9669700E-6
5.8479595E+3	-3.2466100E-6	1.9688300E-6
5.8491400E+3	-3.2447400E-6	1.9762800E-6
5.8503206E+3	-3.2354300E-6	1.9800100E-6
5.8515011E+3	-3.2372900E-6	1.9762800E-6
5.8526817E+3	-3.2391500E-6	1.9632400E-6
5.8538622E+3	-3.2354300E-6	1.9464800E-6
5.8550428E+3	-3.2615100E-6	1.9632400E-6
5.8562233E+3	-3.2670900E-6	1.9949100E-6
5.8574039E+3	-3.2670900E-6	2.0023600E-6
5.8585844E+3	-3.2689600E-6	2.0135300E-6
5.8597650E+3	-3.2466100E-6	2.0209800E-6
5.8609455E+3	-3.2466100E-6	2.0135300E-6
5.8621261E+3	-3.2391500E-6	2.0154000E-6
5.8633066E+3	-3.2149400E-6	2.0135300E-6
5.8644872E+3	-3.2317000E-6	2.0209800E-6
5.8656677E+3	-3.2503300E-6	2.0247100E-6
5.8668483E+3	-3.2372900E-6	2.0321600E-6
5.8680288E+3	-3.2335700E-6	2.0414700E-6
5.8692094E+3	-3.2484700E-6	2.0582400E-6
5.8703899E+3	-3.2633700E-6	2.0638300E-6
5.8715705E+3	-3.2950300E-6	2.0750000E-6
5.8727510E+3	-3.2857200E-6	2.0824500E-6
5.8739316E+3	-3.2913100E-6	2.1066700E-6
5.8751121E+3	-3.2950300E-6	2.0954900E-6
5.8762927E+3	-3.2670900E-6	2.0880400E-6
5.8774732E+3	-3.2391500E-6	2.1197000E-6
5.8786538E+3	-3.2466100E-6	2.1439200E-6
5.8798343E+3	-3.2521900E-6	2.1215700E-6
5.8810149E+3	-3.2615100E-6	2.1010800E-6
5.8821954E+3	-3.2745400E-6	2.1103900E-6
5.8833760E+3	-3.2782700E-6	2.1457800E-6
5.8845565E+3	-3.2540600E-6	2.1457800E-6
5.8857371E+3	-3.2577800E-6	2.1495100E-6
5.8869176E+3	-3.2428800E-6	2.1495100E-6
5.8880982E+3	-3.2447400E-6	2.1662700E-6
5.8892787E+3	-3.2354300E-6	2.1867600E-6
5.8904593E+3	-3.2372900E-6	2.1979400E-6
5.8916398E+3	-3.2317000E-6	2.2072500E-6
5.8928204E+3	-3.2186700E-6	2.2296000E-6
5.8940009E+3	-3.2056300E-6	2.2389100E-6
5.8951815E+3	-3.1870000E-6	2.2258800E-6
5.8963620E+3	-3.1832800E-6	2.2463600E-6
5.8975426E+3	-3.1944500E-6	2.2519500E-6
5.8987231E+3	-3.2000400E-6	2.2445000E-6
5.8999037E+3	-3.2000400E-6	2.2389100E-6
5.9010842E+3	-3.1907300E-6	2.2519500E-6
5.9022648E+3	-3.2000400E-6	2.2966600E-6
5.9034453E+3	-3.2000400E-6	2.2947900E-6
5.9046259E+3	-3.1888600E-6	2.3041100E-6
5.9058064E+3	-3.1907300E-6	2.3339100E-6
5.9069870E+3	-3.1832800E-6	2.3581200E-6
5.9081675E+3	-3.1776900E-6	2.3786100E-6
5.9093481E+3	-3.1553400E-6	2.4102800E-6
5.9105286E+3	-3.1441600E-6	2.4326300E-6
5.9117092E+3	-3.1553400E-6	2.4382200E-6
5.9128897E+3	-3.1572000E-6	2.4307700E-6
5.9140703E+3	-3.1274000E-6	2.4326300E-6
5.9152508E+3	-3.0920100E-6	2.4642900E-6
5.9164314E+3	-3.0473000E-6	2.5015500E-6
5.9176119E+3	-3.0454400E-6	2.4996800E-6
5.9187925E+3	-3.0603400E-6	2.4959600E-6
5.9199730E+3	-3.0361300E-6	2.5071300E-6
5.9211536E+3	-3.0193600E-6	2.5313500E-6
5.9223341E+3	-3.0268100E-6	2.5555600E-6
5.9235147E+3	-3.0305400E-6	2.5835000E-6
5.9246952E+3	-3.0007400E-6	2.6282100E-6
5.9258758E+3	-2.9523100E-6	2.6337900E-6
5.9270563E+3	-2.9262300E-6	2.6691900E-6
5.9282369E+3	-2.9076000E-6	2.7120300E-6
5.9294174E+3	-2.8610400E-6	2.7232000E-6
5.9305980E+3	-2.8144700E-6	2.7176100E-6
5.9317785E+3	-2.7753600E-6	2.7474200E-6
5.9329591E+3	-2.7343800E-6	2.7865300E-6
5.9341396E+3	-2.6896700E-6	2.8051600E-6
5.9353202E+3	-2.6449700E-6	2.8368200E-6
5.9365007E+3	-2.5984000E-6	2.8833900E-6
5.9376813E+3	-2.5350700E-6	2.9131900E-6
5.9388618E+3	-2.4792000E-6	2.9280900E-6
5.9400424E+3	-2.3860600E-6	2.9448600E-6
5.9412229E+3	-2.2854800E-6	2.9746600E-6
5.9424035E+3	-2.1867600E-6	2.9914200E-6
5.9435840E+3	-2.0973500E-6	3.0175000E-6
5.9447646E+3	-1.9893200E-6	3.0175000E-6
5.9459451E+3	-1.8738300E-6	3.0026000E-6
5.9471257E+3	-1.7173700E-6	3.0063200E-6
5.9483063E+3	-1.5534500E-6	2.9821100E-6
5.9494868E+3	-1.3746400E-6	2.9336800E-6
5.9506674E+3	-1.2051400E-6	2.8442700E-6
5.9518479E+3	-1.0095600E-6	2.7343800E-6
5.9530285E+3	-8.2329300E-7	2.5909500E-6
5.9542090E+3	-6.7428100E-7	2.3972400E-6
5.9553896E+3	-5.3830800E-7	2.1830300E-6
5.9565701E+3	-4.5262500E-7	1.9166800E-6
5.9577507E+3	-4.2282200E-7	1.6223700E-6
5.9589312E+3	-4.4144900E-7	1.3336600E-6
5.9601118E+3	-5.6438500E-7	1.0915200E-6
5.9612923E+3	-7.3574800E-7	8.9779900E-7
5.9624729E+3	-9.1456200E-7	7.3016100E-7
5.9636534E+3	-1.0933800E-6	5.9791300E-7
5.9648340E+3	-1.3020000E-6	4.9546700E-7
5.9660145E+3	-1.4659100E-6	4.2654800E-7
5.9671951E+3	-1.6261000E-6	3.9302000E-7
5.9683756E+3	-1.7993200E-6	3.6321800E-7
5.9695562E+3	-1.9539300E-6	3.4831600E-7
5.9707367E+3	-2.0787300E-6	3.6321800E-7
5.9719173E+3	-2.1718600E-6	3.8184400E-7
5.9730978E+3	-2.2836200E-6	3.9488300E-7
5.9742784E+3	-2.3916500E-6	4.0047100E-7
5.9754589E+3	-2.4959600E-6	4.1723400E-7
5.9766395E+3	-2.5611500E-6	4.4331100E-7
5.9778200E+3	-2.6337900E-6	4.7497600E-7
5.9790006E+3	-2.7083000E-6	5.0291800E-7
5.9801811E+3	-2.7716300E-6	5.4389600E-7
5.9813617E+3	-2.8200600E-6	5.7556100E-7
5.9825422E+3	-2.8591700E-6	6.2212700E-7
5.9837228E+3	-2.8833900E-6	6.5192900E-7
5.9849033E+3	-2.9206400E-6	6.7986900E-7
5.9860839E+3	-2.9783800E-6	7.0780900E-7
5.9872644E+3	-3.0119100E-6	7.1153400E-7
5.9884450E+3	-3.0342600E-6	7.3388600E-7
5.9896255E+3	-3.0547500E-6	7.8976500E-7
5.9908061E+3	-3.0845500E-6	8.3260600E-7
5.9919866E+3	-3.1329800E-6	8.4378200E-7
5.9931672E+3	-3.1758200E-6	8.3819400E-7
5.9943477E+3	-3.1907300E-6	8.3633100E-7
5.9955283E+3	-3.2168000E-6	8.6799600E-7
5.9967088E+3	-3.2503300E-6	8.9779900E-7
5.9978894E+3	-3.2633700E-6	9.2573800E-7
5.9990699E+3	-3.2689600E-6	9.4995300E-7
6.0002505E+3	-3.2838600E-6	9.6299500E-7
6.0014310E+3	-3.3024800E-6	9.6858300E-7
6.0026116E+3	-3.3136600E-6	9.7975900E-7
6.0037921E+3	-3.3360100E-6	1.0207400E-6
6.0049727E+3	-3.3341500E-6	1.0598500E-6
6.0061532E+3	-3.3304200E-6	1.0952400E-6
6.0073338E+3	-3.3565000E-6	1.1045600E-6
6.0085143E+3	-3.3714000E-6	1.0933800E-6
6.0096949E+3	-3.3714000E-6	1.1138700E-6
6.0108754E+3	-3.3974800E-6	1.1231800E-6
6.0120560E+3	-3.4030700E-6	1.1306300E-6
6.0132365E+3	-3.3993400E-6	1.1418100E-6
6.0144171E+3	-3.4161100E-6	1.1455300E-6
6.0155976E+3	-3.4328700E-6	1.1492600E-6
6.0167782E+3	-3.4496300E-6	1.1678900E-6
6.0179587E+3	-3.4515000E-6	1.1976900E-6
6.0191393E+3	-3.4533600E-6	1.2330800E-6
6.0203198E+3	-3.4645300E-6	1.2312200E-6
6.0215004E+3	-3.5036500E-6	1.2498400E-6
6.0226809E+3	-3.5036500E-6	1.2535700E-6
6.0238615E+3	-3.4887500E-6	1.2684700E-6
6.0250420E+3	-3.4831600E-6	1.2666100E-6
6.0262226E+3	-3.5129600E-6	1.2684700E-6
6.0274031E+3	-3.5185500E-6	1.2666100E-6
6.0285837E+3	-3.4999200E-6	1.2721900E-6
6.0297642E+3	-3.4962000E-6	1.2871000E-6
6.0309448E+3	-3.4999200E-6	1.2908200E-6
6.0321253E+3	-3.5166900E-6	1.2982700E-6
6.0333059E+3	-3.5353200E-6	1.3299400E-6
6.0344864E+3	-3.5315900E-6	1.3299400E-6
6.0356670E+3	-3.5483500E-6	1.3280700E-6
6.0368475E+3	-3.5632500E-6	1.3392500E-6
6.0380281E+3	-3.5613900E-6	1.3616000E-6
6.0392086E+3	-3.5707100E-6	1.3709100E-6
6.0403892E+3	-3.5781600E-6	1.3690500E-6
6.0415697E+3	-3.5781600E-6	1.3802300E-6
6.0427503E+3	-3.5725700E-6	1.3839500E-6
6.0439308E+3	-3.5781600E-6	1.3746400E-6
6.0451114E+3	-3.5744300E-6	1.3690500E-6
6.0462919E+3	-3.5800200E-6	1.3765000E-6
6.0474725E+3	-3.5725700E-6	1.3951300E-6
6.0486530E+3	-3.5651200E-6	1.4249300E-6
6.0498336E+3	-3.5800200E-6	1.4342400E-6
6.0510141E+3	-3.5930600E-6	1.4230700E-6
6.0521947E+3	-3.5762900E-6	1.4323800E-6
6.0533752E+3	-3.5762900E-6	1.4323800E-6
6.0545558E+3	-3.5837400E-6	1.4528700E-6
6.0557363E+3	-3.6116800E-6	1.4677700E-6
6.0569169E+3	-3.6191300E-6	1.4770800E-6
6.0580974E+3	-3.6191300E-6	1.4528700E-6
6.0592780E+3	-3.6359000E-6	1.4472800E-6
6.0604585E+3	-3.6228600E-6	1.4659100E-6
6.0616391E+3	-3.6116800E-6	1.4994400E-6
6.0628196E+3	-3.6265800E-6	1.5124800E-6
6.0640002E+3	-3.6303100E-6	1.4901200E-6
6.0651807E+3	-3.6265800E-6	1.4901200E-6
6.0663613E+3	-3.6284500E-6	1.4919900E-6
6.0675418E+3	-3.6340400E-6	1.5162000E-6
6.0687224E+3	-3.6601100E-6	1.5329600E-6
6.0699029E+3	-3.6582500E-6	1.5199300E-6
6.0710835E+3	-3.6414900E-6	1.5162000E-6
6.0722640E+3	-3.6582500E-6	1.5162000E-6
6.0734446E+3	-3.6806000E-6	1.5087500E-6
6.0746251E+3	-3.6582500E-6	1.5162000E-6
6.0758057E+3	-3.6582500E-6	1.5348300E-6
6.0769862E+3	-3.6452100E-6	1.5664900E-6
freq	V1	V2	sweep at:	02/02/2022	13:27:34
5.9124132E+3	-5.6066000E-7	4.0419600E-7
5.9128644E+3	-5.5507200E-7	4.0605800E-7
5.9133156E+3	-5.5134700E-7	3.8929500E-7
5.9137668E+3	-5.4948400E-7	4.0605800E-7
5.9142180E+3	-5.6624800E-7	4.2654800E-7
5.9146691E+3	-5.6997300E-7	4.3958600E-7
5.9151203E+3	-5.6066000E-7	4.2841000E-7
5.9155715E+3	-5.8673700E-7	4.3027300E-7
5.9160227E+3	-6.0722600E-7	4.3586100E-7
5.9164739E+3	-6.0350100E-7	4.3958600E-7
5.9169251E+3	-5.7742400E-7	4.4703700E-7
5.9173763E+3	-5.7183600E-7	4.3399800E-7
5.9178275E+3	-5.8673700E-7	4.4889900E-7
5.9182787E+3	-5.9418700E-7	4.6007500E-7
5.9187299E+3	-6.0350100E-7	4.6007500E-7
5.9191810E+3	-6.0722600E-7	4.5448700E-7
5.9196322E+3	-5.8673700E-7	4.5821300E-7
5.9200834E+3	-5.7183600E-7	4.6380000E-7
5.9205346E+3	-5.8673700E-7	4.4331100E-7
5.9209858E+3	-5.7183600E-7	4.4144900E-7
5.9214370E+3	-5.4948400E-7	4.5448700E-7
5.9218882E+3	-5.6252200E-7	4.5448700E-7
5.9223394E+3	-5.8301200E-7	4.5262500E-7
5.9227906E+3	-5.7369800E-7	4.4703700E-7
5.9232417E+3	-5.5320900E-7	4.3958600E-7
5.9236929E+3	-5.5320900E-7	4.5821300E-7
5.9241441E+3	-5.5134700E-7	4.7311400E-7
5.9245953E+3	-5.4575900E-7	4.6193800E-7
5.9250465E+3	-5.4017100E-7	4.5262500E-7
5.9254977E+3	-5.2899500E-7	4.6566300E-7
5.9259489E+3	-5.4389600E-7	4.5262500E-7
5.9264001E+3	-5.6624800E-7	4.5262500E-7
5.9268513E+3	-5.5320900E-7	4.5448700E-7
5.9273025E+3	-5.4017100E-7	4.6380000E-7
5.9277536E+3	-5.3830800E-7	4.4889900E-7
5.9282048E+3	-5.5134700E-7	4.4331100E-7
5.9286560E+3	-5.5507200E-7	4.5448700E-7
5.9291072E+3	-5.2340700E-7	4.8242900E-7
5.9295584E+3	-5.2340700E-7	4.8987900E-7
5.9300096E+3	-5.5134700E-7	4.8615400E-7
5.9304608E+3	-5.4948400E-7	4.8987900E-7
5.9309120E+3	-5.2340700E-7	5.0664300E-7
5.9313632E+3	-5.0850600E-7	4.8987900E-7
5.9318144E+3	-4.9360500E-7	4.7497600E-7
5.9322655E+3	-4.8056600E-7	4.7870300E-7
5.9327167E+3	-5.0850600E-7	4.9360500E-7
5.9331679E+3	-5.1595600E-7	4.8987900E-7
5.9336191E+3	-5.0850600E-7	4.7311400E-7
5.9340703E+3	-4.8987900E-7	4.8615400E-7
5.9345215E+3	-4.9546700E-7	4.9733000E-7
5.9349727E+3	-5.0291800E-7	5.0850600E-7
5.9354239E+3	-5.0850600E-7	5.4017100E-7
5.9358751E+3	-5.2340700E-7	5.4203300E-7
5.9363263E+3	-5.0105500E-7	5.0850600E-7
5.9367774E+3	-4.5635000E-7	4.9919300E-7
5.9372286E+3	-4.3958600E-7	5.3085800E-7
5.9376798E+3	-4.4331100E-7	5.4389600E-7
5.9381310E+3	-4.5821300E-7	5.6066000E-7
5.9385822E+3	-4.5821300E-7	5.5879700E-7
5.9390334E+3	-4.5635000E-7	5.4203300E-7
5.9394846E+3	-4.5076200E-7	5.4948400E-7
5.9399358E+3	-4.2841000E-7	5.5693500E-7
5.9403870E+3	-4.0233300E-7	5.5507200E-7
5.9408382E+3	-4.2282200E-7	5.6624800E-7
5.9412893E+3	-4.2096000E-7	5.6624800E-7
5.9417405E+3	-4.0978400E-7	5.6811000E-7
5.9421917E+3	-3.9674500E-7	5.6438500E-7
5.9426429E+3	-4.1164600E-7	5.5693500E-7
5.9430941E+3	-4.0605800E-7	5.7183600E-7
5.9435453E+3	-3.7253100E-7	5.9232500E-7
5.9439965E+3	-3.7625600E-7	5.7556100E-7
5.9444477E+3	-3.7439300E-7	5.5320900E-7
5.9448989E+3	-3.6880600E-7	5.3830800E-7
5.9453500E+3	-3.8929500E-7	5.2899500E-7
5.9458012E+3	-4.0419600E-7	5.3085800E-7
5.9462524E+3	-3.3155300E-7	5.3458300E-7
5.9467036E+3	-3.1106400E-7	5.6438500E-7
5.9471548E+3	-3.0175000E-7	5.6811000E-7
5.9476060E+3	-2.9616200E-7	5.6811000E-7
5.9480572E+3	-2.9616200E-7	5.7742400E-7
5.9485084E+3	-2.8684900E-7	5.7183600E-7
5.9489596E+3	-2.5704700E-7	5.7369800E-7
5.9494108E+3	-2.2538100E-7	5.7556100E-7
5.9498619E+3	-2.2538100E-7	5.6066000E-7
5.9503131E+3	-1.9557900E-7	5.4017100E-7
5.9507643E+3	-1.6018800E-7	5.3830800E-7
5.9512155E+3	-1.3969900E-7	5.0664300E-7
5.9516667E+3	-1.3783700E-7	4.6938800E-7
5.9521179E+3	-1.4715000E-7	4.7497600E-7
5.9525691E+3	-1.3411100E-7	4.8429100E-7
5.9530203E+3	-1.0803400E-7	4.6752600E-7
5.9534715E+3	-9.8720600E-8	4.5635000E-7
5.9539227E+3	-9.1270100E-8	4.6566300E-7
5.9543738E+3	-8.9407400E-8	4.6193800E-7
5.9548250E+3	-8.5682100E-8	4.3958600E-7
